batch_id,batch_role,elapsed_time_h,ph,dissolved_oxygen_pct,temperature_c,agitation_rpm,feed_rate_ml_h
REF_012,reference,235,7.031,44.58,35.87,247.2,40.07
REF_012,reference,236,7.025,43.62,35.83,246.7,40.51
REF_012,reference,237,7.023,43.2,35.8,255.4,40.64
REF_012,reference,238,7.026,44.83,35.81,252.7,40.55
REF_012,reference,239,7.024,45.02,35.86,253.0,40.69
REF_012,reference,240,7.045,45.15,35.79,254.1,41.02
REF_013,reference,0,7.124,39.92,36.84,103.6,0.0
REF_013,reference,1,7.129,40.04,36.85,105.3,0.0
REF_013,reference,2,7.13,39.49,36.85,103.0,0.0
REF_013,reference,3,7.126,41.31,36.79,105.4,0.0
REF_013,reference,4,7.122,40.51,36.81,106.3,0.0
REF_013,reference,5,7.133,40.66,36.8,107.0,0.0
REF_013,reference,6,7.126,41.98,36.87,108.0,0.0
REF_013,reference,7,7.128,41.87,36.88,108.8,0.0
REF_013,reference,8,7.124,41.68,36.77,109.9,0.0
REF_013,reference,9,7.125,41.84,36.88,111.6,0.0
REF_013,reference,10,7.129,41.57,36.84,113.2,0.0
REF_013,reference,11,7.126,42.2,36.86,111.1,0.0
REF_013,reference,12,7.132,43.45,36.85,112.9,0.0
REF_013,reference,13,7.122,42.77,36.88,113.4,0.0
REF_013,reference,14,7.105,43.31,36.84,114.0,0.0
REF_013,reference,15,7.116,42.88,36.79,113.3,0.0
REF_013,reference,16,7.113,41.88,36.83,116.6,0.0
REF_013,reference,17,7.122,40.92,36.85,118.1,0.0
REF_013,reference,18,7.097,41.35,36.83,117.9,0.0
REF_013,reference,19,7.108,41.39,36.85,118.9,0.0
REF_013,reference,20,7.097,41.15,36.83,120.4,0.0
REF_013,reference,21,7.105,42.37,36.82,122.6,0.0
REF_013,reference,22,7.098,42.19,36.8,120.6,0.0
REF_013,reference,23,7.103,43.04,36.82,120.2,0.0
REF_013,reference,24,7.086,40.52,36.84,122.6,4.36
REF_013,reference,25,7.103,42.3,36.77,126.2,4.16
REF_013,reference,26,7.097,42.21,36.81,122.4,4.31
REF_013,reference,27,7.095,40.69,36.77,125.8,4.72
REF_013,reference,28,7.108,41.23,36.81,127.2,4.8
REF_013,reference,29,7.089,41.85,36.87,122.6,4.93
REF_013,reference,30,7.093,40.85,36.8,127.3,5.21
REF_013,reference,31,7.09,40.86,36.85,128.3,5.38
REF_013,reference,32,7.09,40.56,36.92,127.5,5.68
REF_013,reference,33,7.105,39.3,36.88,127.6,5.78
REF_013,reference,34,7.087,41.39,36.84,128.2,5.98
REF_013,reference,35,7.081,40.92,36.86,129.2,6.25
REF_013,reference,36,7.099,40.8,36.79,129.7,6.59
REF_013,reference,37,7.081,42.17,36.79,130.0,6.84
REF_013,reference,38,7.069,40.84,36.83,130.7,6.83
REF_013,reference,39,7.075,42.8,36.84,133.5,7.03
REF_013,reference,40,7.07,42.68,36.87,130.4,7.16
REF_013,reference,41,7.065,42.1,36.82,130.1,7.45
REF_013,reference,42,7.075,42.45,36.84,135.0,7.62
REF_013,reference,43,7.077,41.61,36.84,133.3,7.95
REF_013,reference,44,7.086,43.18,36.83,133.5,7.65
REF_013,reference,45,7.08,42.7,36.83,134.3,8.09
REF_013,reference,46,7.079,42.69,36.81,135.2,8.36
REF_013,reference,47,7.067,42.77,36.84,134.5,8.5
REF_013,reference,48,7.08,41.69,36.84,136.5,8.55
REF_013,reference,49,7.083,40.78,36.82,134.7,8.68
REF_013,reference,50,7.074,42.51,36.85,136.1,9.19
REF_013,reference,51,7.074,42.01,36.86,133.6,9.14
REF_013,reference,52,7.059,40.7,36.85,139.1,9.18
REF_013,reference,53,7.077,41.1,36.8,137.4,9.76
REF_013,reference,54,7.082,41.4,36.84,139.1,9.89
REF_013,reference,55,7.07,40.9,36.81,139.1,9.99
REF_013,reference,56,7.062,39.13,36.84,139.6,10.06
REF_013,reference,57,7.064,37.97,36.81,139.2,10.36
REF_013,reference,58,7.061,37.7,36.87,140.1,10.75
REF_013,reference,59,7.061,38.1,36.86,138.5,10.52
REF_013,reference,60,7.069,39.13,36.87,138.5,10.71
REF_013,reference,61,7.065,37.02,36.86,140.5,11.04
REF_013,reference,62,7.07,36.8,36.82,140.0,11.32
REF_013,reference,63,7.064,36.49,36.82,143.6,11.44
REF_013,reference,64,7.054,36.3,36.89,142.4,11.79
REF_013,reference,65,7.056,36.5,36.83,141.2,12.05
REF_013,reference,66,7.055,35.32,36.79,142.2,12.12
REF_013,reference,67,7.057,37.09,36.86,143.3,12.35
REF_013,reference,68,7.072,36.04,36.84,143.4,12.49
REF_013,reference,69,7.073,38.11,36.88,144.3,12.64
REF_013,reference,70,7.063,35.2,36.84,144.5,12.63
REF_013,reference,71,7.057,37.46,36.83,142.7,12.86
REF_013,reference,72,7.045,37.39,36.88,142.0,13.0
REF_013,reference,73,7.057,36.06,36.79,145.2,13.37
REF_013,reference,74,7.048,36.21,36.82,147.1,13.61
REF_013,reference,75,7.067,35.95,36.81,146.2,13.55
REF_013,reference,76,7.04,36.13,36.77,149.1,13.96
REF_013,reference,77,7.056,37.02,36.86,147.7,14.01
REF_013,reference,78,7.045,37.21,36.82,150.3,14.17
REF_013,reference,79,7.051,36.07,36.86,150.6,14.42
REF_013,reference,80,7.056,39.33,36.84,151.0,14.54
REF_013,reference,81,7.059,37.42,36.85,148.2,14.99
REF_013,reference,82,7.049,37.78,36.82,150.6,15.06
REF_013,reference,83,7.055,37.3,36.81,153.1,15.39
REF_013,reference,84,7.044,37.63,36.84,152.3,15.39
REF_013,reference,85,7.05,37.56,36.86,153.3,15.59
REF_013,reference,86,7.056,37.83,36.83,151.1,16.12
REF_013,reference,87,7.05,37.76,36.81,156.7,15.78
REF_013,reference,88,7.043,38.34,36.8,153.3,16.4
REF_013,reference,89,7.044,37.76,36.84,152.2,16.65
REF_013,reference,90,7.054,38.01,36.82,155.4,16.7
REF_013,reference,91,7.037,37.29,36.83,153.0,16.72
REF_013,reference,92,7.038,37.32,36.83,155.8,17.18
REF_013,reference,93,7.05,36.77,36.82,162.0,17.1
REF_013,reference,94,7.041,37.6,36.84,158.4,17.23
REF_013,reference,95,7.032,36.89,36.85,157.6,17.47
REF_013,reference,96,7.055,36.35,36.89,160.6,17.63
REF_013,reference,97,7.035,36.2,36.86,160.1,17.76
REF_013,reference,98,7.041,36.15,36.88,163.5,18.26
REF_013,reference,99,7.038,36.19,36.81,161.7,18.16
REF_013,reference,100,7.04,36.08,36.78,164.3,18.46
REF_013,reference,101,7.035,35.68,36.83,163.1,18.44
REF_013,reference,102,7.047,36.79,36.86,169.6,18.85
REF_013,reference,103,7.042,36.93,36.85,167.3,18.86
REF_013,reference,104,7.049,37.83,36.87,167.2,19.04
REF_013,reference,105,7.036,36.1,36.76,167.9,19.39
REF_013,reference,106,7.058,37.34,36.87,168.4,19.75
REF_013,reference,107,7.025,35.55,36.84,169.0,19.85
REF_013,reference,108,7.027,38.05,36.79,169.9,20.05
REF_013,reference,109,7.054,36.56,36.85,174.5,20.14
REF_013,reference,110,7.043,37.31,36.84,172.1,20.3
REF_013,reference,111,7.042,38.75,36.84,170.6,20.65
REF_013,reference,112,7.043,38.4,36.86,173.0,20.64
REF_013,reference,113,7.044,38.7,36.85,177.1,21.04
REF_013,reference,114,7.041,39.34,36.79,176.2,21.28
REF_013,reference,115,7.031,40.72,36.83,177.3,21.16
REF_013,reference,116,7.045,39.78,36.78,180.2,21.37
REF_013,reference,117,7.044,40.86,36.85,178.2,21.58
REF_013,reference,118,7.05,40.95,36.87,181.2,21.63
REF_013,reference,119,7.052,42.22,36.8,180.2,21.97
REF_013,reference,120,7.041,42.52,35.81,183.0,22.42
REF_013,reference,121,7.028,40.61,35.81,182.4,22.26
REF_013,reference,122,7.052,43.1,35.82,183.6,22.8
REF_013,reference,123,7.03,41.93,35.85,186.0,22.73
REF_013,reference,124,7.041,42.7,35.82,186.8,23.3
REF_013,reference,125,7.036,41.82,35.85,186.3,23.06
REF_013,reference,126,7.035,42.87,35.86,186.7,23.33
REF_013,reference,127,7.044,44.59,35.87,190.7,23.41
REF_013,reference,128,7.04,42.58,35.8,190.0,23.63
REF_013,reference,129,7.042,42.01,35.87,189.4,24.12
REF_013,reference,130,7.032,42.06,35.88,189.8,24.18
REF_013,reference,131,7.037,40.93,35.88,193.1,24.45
REF_013,reference,132,7.032,43.1,35.83,192.6,24.28
REF_013,reference,133,7.037,42.02,35.81,192.9,24.77
REF_013,reference,134,7.038,40.76,35.8,194.1,24.71
REF_013,reference,135,7.054,40.62,35.8,195.2,24.85
REF_013,reference,136,7.037,41.29,35.83,195.3,25.27
REF_013,reference,137,7.023,41.89,35.86,198.0,25.46
REF_013,reference,138,7.051,40.11,35.87,198.8,25.62
REF_013,reference,139,7.044,41.83,35.82,198.4,25.91
REF_013,reference,140,7.039,40.81,35.83,200.3,26.12
REF_013,reference,141,7.037,40.11,35.83,198.9,26.39
REF_013,reference,142,7.033,40.48,35.81,200.6,26.18
REF_013,reference,143,7.057,42.29,35.86,201.7,26.78
REF_013,reference,144,7.042,39.85,35.84,202.3,27.02
REF_013,reference,145,7.028,40.47,35.84,202.8,26.87
REF_013,reference,146,7.045,41.94,35.84,202.9,26.86
REF_013,reference,147,7.052,41.49,35.85,205.5,27.09
REF_013,reference,148,7.044,40.84,35.85,202.3,27.42
REF_013,reference,149,7.036,42.41,35.81,203.4,27.98
REF_013,reference,150,7.036,42.62,35.86,203.9,27.87
REF_013,reference,151,7.037,42.25,35.84,204.2,27.96
REF_013,reference,152,7.057,41.65,35.82,202.2,28.14
REF_013,reference,153,7.044,41.92,35.84,207.8,28.23
REF_013,reference,154,7.032,42.63,35.84,204.6,28.75
REF_013,reference,155,7.049,41.45,35.87,206.9,28.79
REF_013,reference,156,7.047,43.62,35.8,205.0,29.31
REF_013,reference,157,7.043,43.94,35.87,208.5,29.28
REF_013,reference,158,7.039,42.37,35.83,206.8,29.49
REF_013,reference,159,7.039,42.78,35.82,206.7,29.52
REF_013,reference,160,7.056,43.33,35.82,209.1,29.58
REF_013,reference,161,7.05,43.79,35.8,208.2,29.8
REF_013,reference,162,7.052,43.27,35.78,208.8,29.92
REF_013,reference,163,7.051,40.39,35.85,210.3,30.45
REF_013,reference,164,7.052,41.24,35.89,211.6,30.44
REF_013,reference,165,7.046,41.57,35.78,209.6,30.83
REF_013,reference,166,7.048,40.42,35.8,209.7,30.89
REF_013,reference,167,7.059,41.86,35.86,211.6,31.02
REF_013,reference,168,7.061,41.33,35.83,212.7,31.07
REF_013,reference,169,7.041,38.97,35.86,214.5,31.48
REF_013,reference,170,7.049,39.07,35.83,211.0,31.59
REF_013,reference,171,7.058,38.19,35.82,212.6,31.95
REF_013,reference,172,7.066,38.23,35.83,215.2,31.9
REF_013,reference,173,7.066,37.82,35.76,216.7,32.28
REF_013,reference,174,7.045,38.4,35.8,212.7,32.62
REF_013,reference,175,7.062,36.59,35.86,213.4,32.61
REF_013,reference,176,7.052,34.91,35.87,215.5,32.87
REF_013,reference,177,7.06,35.46,35.88,214.5,33.03
REF_013,reference,178,7.058,35.71,35.85,214.6,33.42
REF_013,reference,179,7.042,35.84,35.77,216.5,33.37
REF_013,reference,180,7.057,36.39,35.81,218.9,33.61
REF_013,reference,181,7.06,35.29,35.87,215.0,33.69
REF_013,reference,182,7.052,35.16,35.88,219.6,33.77
REF_013,reference,183,7.051,35.39,35.87,217.0,33.89
REF_013,reference,184,7.04,35.29,35.83,218.8,34.45
REF_013,reference,185,7.058,35.82,35.79,221.1,34.3
REF_013,reference,186,7.055,35.9,35.83,219.7,34.75
REF_013,reference,187,7.046,37.07,35.83,219.2,34.88
REF_013,reference,188,7.05,35.88,35.88,221.3,35.15
REF_013,reference,189,7.054,36.55,35.84,220.4,35.12
REF_013,reference,190,7.049,36.57,35.83,222.0,35.27
REF_013,reference,191,7.053,37.82,35.84,221.5,35.63
REF_013,reference,192,7.039,37.22,35.85,223.6,35.72
REF_013,reference,193,7.064,38.33,35.85,220.8,35.77
REF_013,reference,194,7.053,36.69,35.81,222.0,36.43
REF_013,reference,195,7.044,37.68,35.8,222.0,36.21
REF_013,reference,196,7.033,37.33,35.87,224.6,36.37
REF_013,reference,197,7.061,36.86,35.78,223.0,36.67
REF_013,reference,198,7.058,37.8,35.88,224.9,37.08
REF_013,reference,199,7.055,39.22,35.78,225.0,36.75
REF_013,reference,200,7.06,37.1,35.82,229.5,37.44
REF_013,reference,201,7.06,37.6,35.86,226.5,37.32
REF_013,reference,202,7.055,36.54,35.83,226.8,37.68
REF_013,reference,203,7.051,36.3,35.79,229.8,37.73
REF_013,reference,204,7.05,36.68,35.85,232.7,38.32
REF_013,reference,205,7.056,36.79,35.84,230.7,38.23
REF_013,reference,206,7.064,36.66,35.83,231.6,38.29
REF_013,reference,207,7.052,36.63,35.81,234.4,38.54
REF_013,reference,208,7.065,35.33,35.83,234.5,38.78
REF_013,reference,209,7.056,35.99,35.82,234.7,38.99
REF_013,reference,210,7.056,36.76,35.91,234.0,39.21
REF_013,reference,211,7.072,35.16,35.83,236.4,39.33
REF_013,reference,212,7.066,35.89,35.82,234.5,39.32
REF_013,reference,213,7.066,36.36,35.82,236.4,39.66
REF_013,reference,214,7.046,35.5,35.89,240.4,39.99
REF_013,reference,215,7.07,36.44,35.78,241.0,39.99
REF_013,reference,216,7.052,35.04,35.84,240.6,40.38
REF_013,reference,217,7.051,37.1,35.83,238.0,40.47
REF_013,reference,218,7.035,36.86,35.79,239.9,40.62
REF_013,reference,219,7.055,36.83,35.81,241.6,41.02
REF_013,reference,220,7.044,37.95,35.84,243.3,40.77
REF_013,reference,221,7.055,37.09,35.81,242.6,41.11
REF_013,reference,222,7.043,37.2,35.84,245.0,41.59
REF_013,reference,223,7.066,39.16,35.88,249.0,41.86
REF_013,reference,224,7.056,39.92,35.84,247.8,42.12
REF_013,reference,225,7.07,38.3,35.79,248.5,41.97
REF_013,reference,226,7.044,39.18,35.81,247.6,42.22
REF_013,reference,227,7.064,40.52,35.82,247.6,42.47
REF_013,reference,228,7.037,40.03,35.82,249.1,42.72
REF_013,reference,229,7.053,40.97,35.84,249.4,42.77
REF_013,reference,230,7.047,41.49,35.84,252.9,43.05
REF_013,reference,231,7.048,40.77,35.88,254.3,43.16
REF_013,reference,232,7.047,41.87,35.83,253.2,43.36
REF_013,reference,233,7.044,41.81,35.8,255.8,43.33
REF_013,reference,234,7.041,41.08,35.87,258.7,43.61
REF_013,reference,235,7.048,41.46,35.87,260.3,43.77
REF_013,reference,236,7.052,41.88,35.84,259.4,43.86
REF_013,reference,237,7.061,43.25,35.83,258.9,43.97
REF_013,reference,238,7.054,43.33,35.85,261.1,44.35
REF_013,reference,239,7.061,43.18,35.83,262.9,44.56
REF_013,reference,240,7.039,42.9,35.77,258.7,44.8
REF_014,reference,0,7.11,40.25,36.91,97.9,0.0
REF_014,reference,1,7.105,40.83,36.9,97.0,0.0
REF_014,reference,2,7.098,41.5,36.97,98.5,0.0
REF_014,reference,3,7.11,41.24,36.92,102.8,0.0
REF_014,reference,4,7.101,42.71,36.92,99.0,0.0
REF_014,reference,5,7.097,42.1,36.89,102.1,0.0
REF_014,reference,6,7.097,42.58,36.91,101.5,0.0
REF_014,reference,7,7.091,43.22,36.94,103.0,0.0
REF_014,reference,8,7.091,43.34,36.89,104.8,0.0
REF_014,reference,9,7.089,43.87,36.91,104.5,0.0
REF_014,reference,10,7.09,43.74,36.91,107.7,0.0
REF_014,reference,11,7.096,43.96,36.93,109.8,0.0
REF_014,reference,12,7.093,43.37,36.97,109.9,0.0
REF_014,reference,13,7.1,42.78,36.92,111.0,0.0
REF_014,reference,14,7.096,42.46,36.91,108.3,0.0
REF_014,reference,15,7.101,42.2,37.01,110.8,0.0
REF_014,reference,16,7.088,44.84,36.91,112.7,0.0
REF_014,reference,17,7.087,41.53,36.92,114.1,0.0
REF_014,reference,18,7.077,44.11,36.92,116.3,0.0
REF_014,reference,19,7.086,42.33,36.92,116.0,0.0
REF_014,reference,20,7.073,43.77,36.93,116.6,0.0
REF_014,reference,21,7.065,40.89,36.95,119.9,0.0
REF_014,reference,22,7.088,42.29,36.94,116.9,0.0
REF_014,reference,23,7.065,43.49,36.96,117.0,0.0
REF_014,reference,24,7.077,42.77,36.96,118.5,3.69
REF_014,reference,25,7.065,41.81,36.93,117.5,3.71
REF_014,reference,26,7.08,40.44,36.94,119.7,4.31
REF_014,reference,27,7.08,40.88,36.96,117.7,4.32
REF_014,reference,28,7.073,43.03,36.89,120.1,4.28
REF_014,reference,29,7.078,41.65,37.0,121.4,4.63
REF_014,reference,30,7.067,41.91,36.91,123.6,4.93
REF_014,reference,31,7.083,42.26,36.92,124.5,5.07
REF_014,reference,32,7.07,41.09,36.89,122.0,4.95
REF_014,reference,33,7.056,42.58,36.89,127.1,4.79
REF_014,reference,34,7.063,42.06,36.96,124.8,5.49
REF_014,reference,35,7.06,42.79,36.99,125.5,5.47
REF_014,reference,36,7.058,42.26,36.91,123.3,5.86
REF_014,reference,37,7.046,41.64,36.94,125.3,6.08
REF_014,reference,38,7.061,42.72,36.93,128.3,6.27
REF_014,reference,39,7.046,43.73,36.96,127.5,6.54
REF_014,reference,40,7.036,43.68,36.99,127.9,6.63
REF_014,reference,41,7.052,43.51,36.97,128.5,6.87
REF_014,reference,42,7.048,44.29,36.92,126.5,6.99
REF_014,reference,43,7.046,43.46,36.94,129.0,7.17
REF_014,reference,44,7.028,43.69,36.94,131.7,7.11
REF_014,reference,45,7.045,43.23,36.93,131.6,7.09
REF_014,reference,46,7.049,44.31,36.89,130.2,7.83
REF_014,reference,47,7.045,43.67,36.9,133.2,7.63
REF_014,reference,48,7.052,42.83,36.96,129.3,7.97
REF_014,reference,49,7.059,41.87,36.96,130.2,7.88
REF_014,reference,50,7.051,43.7,36.92,134.8,8.27
REF_014,reference,51,7.055,41.93,36.93,133.3,7.93
REF_014,reference,52,7.054,42.25,36.96,132.3,8.4
REF_014,reference,53,7.037,43.72,36.87,133.1,8.62
REF_014,reference,54,7.047,42.1,36.91,132.3,8.87
REF_014,reference,55,7.051,42.34,36.99,134.3,9.13
REF_014,reference,56,7.039,40.21,36.93,134.6,8.97
REF_014,reference,57,7.035,41.08,36.89,134.7,9.41
REF_014,reference,58,7.045,39.84,36.93,133.3,9.66
REF_014,reference,59,7.028,39.7,36.96,135.8,10.0
REF_014,reference,60,7.031,40.64,36.85,135.0,9.92
REF_014,reference,61,7.033,38.44,36.93,134.7,9.91
REF_014,reference,62,7.042,38.35,36.91,138.4,9.96
REF_014,reference,63,7.039,37.32,36.88,140.2,10.59
REF_014,reference,64,7.045,38.5,36.93,140.2,10.6
REF_014,reference,65,7.028,37.13,36.92,138.7,10.65
REF_014,reference,66,7.027,38.23,36.93,137.7,10.58
REF_014,reference,67,7.039,35.97,36.92,138.4,10.85
REF_014,reference,68,7.028,37.66,36.9,139.6,11.26
REF_014,reference,69,7.028,36.67,36.88,138.8,11.38
REF_014,reference,70,7.018,37.79,36.91,141.8,11.21
REF_014,reference,71,7.034,37.24,36.95,137.2,11.76
REF_014,reference,72,7.044,36.91,36.93,140.3,11.6
REF_014,reference,73,7.023,37.15,36.92,142.4,12.21
REF_014,reference,74,7.038,36.91,36.89,140.4,12.2
REF_014,reference,75,7.029,38.42,36.91,141.8,12.27
REF_014,reference,76,7.015,37.08,36.95,143.6,12.66
REF_014,reference,77,7.021,37.88,36.94,145.5,12.73
REF_014,reference,78,7.02,38.53,36.91,141.8,13.05
REF_014,reference,79,7.025,39.71,36.85,142.3,13.03
REF_014,reference,80,7.03,38.56,36.91,143.5,13.2
REF_014,reference,81,7.041,38.49,36.91,143.2,13.31
REF_014,reference,82,7.014,39.01,36.9,143.9,13.56
REF_014,reference,83,7.022,37.2,36.91,145.2,13.94
REF_014,reference,84,7.018,37.95,36.95,149.2,13.78
REF_014,reference,85,7.014,38.61,36.92,147.5,14.12
REF_014,reference,86,7.025,38.32,36.96,148.7,14.06
REF_014,reference,87,7.023,37.56,36.88,147.9,14.05
REF_014,reference,88,7.009,39.44,36.92,151.0,14.56
REF_014,reference,89,7.023,38.85,36.87,153.5,14.76
REF_014,reference,90,7.012,38.63,36.91,150.1,14.85
REF_014,reference,91,7.022,37.81,36.89,154.8,14.81
REF_014,reference,92,7.031,38.26,36.96,153.5,15.25
REF_014,reference,93,7.025,38.44,36.94,153.7,15.41
REF_014,reference,94,7.022,37.65,36.96,155.1,15.41
REF_014,reference,95,7.016,38.05,36.91,155.8,15.51
REF_014,reference,96,7.02,36.91,36.9,158.8,15.84
REF_014,reference,97,7.024,37.49,36.89,157.7,16.15
REF_014,reference,98,7.023,38.22,36.93,158.5,16.28
REF_014,reference,99,7.018,38.22,36.98,157.9,16.25
REF_014,reference,100,7.02,38.25,36.94,160.7,16.57
REF_014,reference,101,7.007,37.42,36.91,158.8,16.86
REF_014,reference,102,7.012,37.26,36.92,161.3,16.72
REF_014,reference,103,7.023,36.97,36.93,166.3,17.07
REF_014,reference,104,7.024,36.02,36.99,159.2,17.43
REF_014,reference,105,7.018,36.57,36.96,164.2,17.21
REF_014,reference,106,7.028,37.74,36.93,165.1,17.74
REF_014,reference,107,7.02,38.06,36.93,165.3,17.98
REF_014,reference,108,7.014,39.58,36.93,166.2,17.87
REF_014,reference,109,7.006,39.84,36.94,167.6,18.02
REF_014,reference,110,7.027,38.61,36.91,168.0,18.39
REF_014,reference,111,7.021,40.21,36.9,169.6,18.38
REF_014,reference,112,7.03,39.58,36.96,169.5,18.22
REF_014,reference,113,7.032,40.92,36.93,174.2,18.73
REF_014,reference,114,7.004,41.44,36.95,171.7,18.98
REF_014,reference,115,7.004,42.19,36.98,173.9,19.19
REF_014,reference,116,6.992,41.2,36.94,172.9,19.12
REF_014,reference,117,7.022,42.78,36.94,176.3,19.38
REF_014,reference,118,7.02,40.82,37.02,176.9,19.73
REF_014,reference,119,7.015,43.67,36.93,177.3,19.75
REF_014,reference,120,7.004,42.89,35.89,176.1,19.7
REF_014,reference,121,7.013,43.14,35.92,177.4,20.28
REF_014,reference,122,7.016,41.7,35.97,181.9,20.23
REF_014,reference,123,7.02,43.17,35.89,179.1,20.59
REF_014,reference,124,7.016,44.66,35.9,182.1,20.39
REF_014,reference,125,7.019,43.29,35.96,180.6,20.75
REF_014,reference,126,7.013,44.21,35.92,184.4,21.01
REF_014,reference,127,7.024,43.64,35.92,182.7,21.09
REF_014,reference,128,7.019,44.39,35.96,183.2,21.1
REF_014,reference,129,7.005,43.59,35.9,184.4,21.08
REF_014,reference,130,7.025,42.57,35.88,185.4,21.84
REF_014,reference,131,7.024,43.21,35.88,187.7,21.82
REF_014,reference,132,7.018,44.29,35.94,188.0,22.12
REF_014,reference,133,7.017,43.23,35.93,187.0,22.26
REF_014,reference,134,7.028,42.57,35.91,189.4,22.37
REF_014,reference,135,7.002,44.3,35.89,188.5,22.41
REF_014,reference,136,7.025,43.27,35.92,191.9,22.7
REF_014,reference,137,7.012,42.86,35.96,192.9,23.01
REF_014,reference,138,7.025,42.35,35.9,192.3,22.97
REF_014,reference,139,7.017,42.59,35.91,193.4,23.41
REF_014,reference,140,7.007,42.56,35.89,196.3,23.07
REF_014,reference,141,7.013,40.17,35.91,194.1,23.22
REF_014,reference,142,7.025,42.24,35.94,193.6,23.78
REF_014,reference,143,7.016,41.83,35.99,196.5,23.68
REF_014,reference,144,7.013,41.63,35.93,194.6,24.28
REF_014,reference,145,7.013,41.96,35.92,196.6,24.34
REF_014,reference,146,7.024,41.0,35.95,196.6,24.55
REF_014,reference,147,7.033,40.94,35.95,197.0,24.61
REF_014,reference,148,7.002,43.54,35.91,198.2,24.51
REF_014,reference,149,7.042,43.08,36.0,200.5,24.56
REF_014,reference,150,7.022,40.95,35.93,201.3,25.21
REF_014,reference,151,7.025,42.59,35.93,201.6,24.93
REF_014,reference,152,7.017,43.91,35.94,201.2,25.56
REF_014,reference,153,7.021,43.13,35.94,200.8,25.59
REF_014,reference,154,7.023,44.47,35.97,198.1,25.64
REF_014,reference,155,7.013,44.4,35.91,202.7,25.89
REF_014,reference,156,7.016,42.54,35.95,199.1,26.06
REF_014,reference,157,7.032,43.53,35.93,200.1,26.13
REF_014,reference,158,7.011,43.26,35.96,203.2,26.54
REF_014,reference,159,7.027,42.45,35.92,204.3,26.71
REF_014,reference,160,7.021,42.28,35.92,203.6,26.69
REF_014,reference,161,7.016,42.64,35.95,207.0,26.75
REF_014,reference,162,7.04,42.57,35.94,205.8,27.2
REF_014,reference,163,7.017,43.07,35.9,205.1,26.87
REF_014,reference,164,7.016,43.39,35.97,208.0,27.41
REF_014,reference,165,7.024,42.64,35.95,208.6,27.62
REF_014,reference,166,7.019,42.48,35.92,207.4,27.55
REF_014,reference,167,7.026,41.28,35.91,205.8,27.99
REF_014,reference,168,7.027,41.58,35.94,206.6,28.01
REF_014,reference,169,7.028,40.57,35.95,205.6,28.1
REF_014,reference,170,7.026,39.91,35.88,208.1,28.5
REF_014,reference,171,7.021,41.37,35.94,206.9,28.36
REF_014,reference,172,7.032,37.59,35.95,208.4,28.82
REF_014,reference,173,7.026,37.57,35.86,209.6,28.56
REF_014,reference,174,7.023,39.01,35.93,206.7,29.07
